ip,fqdns,is_anycast,service_transport,service_port,service_banner,service_protocol,service_http_title,service_http_status_code,service_http_headers_sha256,service_http_body,service_http_body_mmh3,service_http_body_sha1,service_http_body_sha256,service_http_favicon_mmh3,service_http_favicon_sha256,service_ssh_hassh,service_tls_is_self_signed,service_tls_valid_from,service_tls_expires_at,service_tls_supported_versions,service_tls_fingerprint_sha256,service_tls_fingerprint_sha1,service_tls_jarm,service_tls_serial_number,service_tls_issuer_common_name,service_tls_issuer_country,service_tls_issuer_organization,service_tls_issuer_organizational_unit,service_tls_issuer_province,service_tls_issuer_locality,service_tls_issuer_email_address,service_tls_subject_common_name,service_tls_subject_country,service_tls_subject_organization,service_tls_subject_organizational_unit,service_tls_subject_province,service_tls_subject_locality,service_tls_subject_email_address,service_tls_raw,service_tls_is_valid,service_tls_is_trusted,service_scanned_at,service_fingerprints_os_product,service_fingerprints_os_version,service_fingerprints_os_icon_url,service_fingerprints_service_product,service_fingerprints_service_version,service_fingerprints_service_icon_url,service_fingerprints_technologies,service_fingerprints_tags,service_cves,asn_number,asn_org,geo_city_name,geo_country_name,geo_country_iso_code
        type=""text/javascript"">!function (n) { function e(n, e) { return { m: n, a: function (n) { return [].slice.call(n) }(e) } } document.createElement(""header""); var r = function (n) { function u(n, r, u) { n[u] = function () { a._replay.push(r.concat(e(u, arguments))) } } var a = {}; return a._sourceName = n, a._replay = [], a.getNow = function (n, e) { return e }, a.when = function () { var n = [e(""when"", arguments)], r = {}; return u(r, n, ""run""), u(r, n, ""declare""), u(r, n, ""publish""), u(r, n, ""build""), r.depends = n, r.iff = function () { var r = n.concat([e(""iff"", arguments)]), a = {}; return u(a, r, ""run""), u(a, r, ""declare""), u(a, r, ""publish""), u(a, r, ""build""), a }, r }, u(a, [], ""declare""), u(a, [], ""build""), u(a, [], ""publish""), u(a, [], ""importEvent""), r._shims.push(a), a }; r._shims = [], n.$Nav || (n.$Nav = r(""rcx-nav"")), n.$Nav.make || (n.$Nav.make = r) }(window)
    </script>
    <div>
    <script type=""text/javascript"">
        $Nav.importEvent('navbarJS-beaconbelt');
        $Nav.declare('img.sprite', {
            'png32': 'https://m.media-amazon.com/images/G/35/gno/sprites/nav-sprite-global-1x-reorg-privacy._CB542306881_.png','png32-2x': 'https://m.media-amazon.com/images/G/35/gno/sprites/nav-sprite-global-2x-reorg-privacy._CB542306881_.png'
        });
        $Nav.declare('img.timeline', {
            'timeline-icon-2x': 'https://m.media-amazon.com/images/G/35/gno/sprites/timeline_sprite_2x._CB443580944_.png'
        });
        window._navbarSpriteUrl = 'https://m.media-amazon.com/images/G/35/gno/sprites/nav-sprite-global-1x-reorg-privacy._CB542306881_.png';
        $Nav.declare('img.pixel', 'https://m.media-amazon.com/images/G/35/x-locale/common/transparent-pixel._CB485934982_.gif');
    </script>
    <img src=""https://m.media-amazon.com/images/G/35/gno/sprites/nav-sprite-global-1x-reorg-privacy._CB542306881_.png""
        class=""hidden-image"" alt=""Amazon Navigation Sprite"" />
    <img src=""https://m.media-amazon.com/images/G/35/gno/sprites/nav-sprite-global-1x-reorg-privacy._CB542306881_.png""
        class=""hidden-image"" alt="""" />
    </div>
    </script>
    <script type=""text/javascript"">var nav_t_after_preload_sprite = + new Date();</script>
    <script>
        (window.AmazonUIPageJS ? AmazonUIPageJS : P).when('navCF').execute(function () {
            (window.AmazonUIPageJS ? AmazonUIPageJS : P).load.js('https://images-fe.ssl-images-amazon.com/images/I/51V5yVZxXVL._RC|71ExNL6cASL.js,01Wy3BI8GpL.js,01YmCfnBlcL.js,71Yg5iKSntL.js,41jBieyCvYL.js,01wXnKULArL.js,01+pnQJuQ0L.js,21Un7Tx1UGL.js,41RO+XSKWML.js,51HrkAbbpLL.js,31dscPpq-UL.js,11lw6J7z8iL.js,31+UifI0MIL.js,01VYGE8lGhL.js_.js?AUIClients/NavDesktopUberAsset&dLQFff3p#desktop.language-en.au.878681-T1.803398-T1.970718-T1');
        });
    </script>
    <script type='text/javascript'>
        if (window.navmet === undefined) {
            window.navmet = [];
            if (window.performance && window.performance.timing && window.ue_t0) {
                var t = window.performance.timing;
                var now = + new Date();
                window.navmet.basic = {
                    'networkLatency': (t.responseStart - t.fetchStart),
                    'navFirstPaint': (now - t.responseStart),
                    'NavStart': (now - window.ue_t0)
                };
                window.navmet.push({ key: ""NavFirstPaintStart"", end: +new Date(), begin: window.ue_t0 });
            }
        }
        if (window.ue_t0) {
            window.navmet.push({ key: ""NavMainStart"", end: +new Date(), begin: window.ue_t0 });
        }
    </script>

    <script type='text/javascript'>window.navmet.tmp = +new Date();</script>
    <script type='text/javascript'>
        // Nav start should be logged at this place only if request is NOT progressively loaded.
        // For progressive loading case this metric is logged as part of skeleton.
        // Presence of skeleton signals that request is progressively loaded.
        if (!document.getElementById(""navbar-skeleton"")) {
            window.uet && uet('ns');
        }
        window._navbar = (function (o) {
            o.componentLoaded = o.loading = function () { };
            o.browsepromos = {};
            o.issPromos = [];
            return o;
        }(window._navbar || {}));
        window._navbar.declareOnLoad = function () { window.$Nav && $Nav.declare('page.load'); };
        if (window.addEventListener) {
            window.addEventListener(""load"", window._navbar.declareOnLoad, false);
        } else if (window.attachEvent) {
            window.attachEvent(""onload"", window._navbar.declareOnLoad);
        } else if (window.$Nav) {
            $Nav.when('page.domReady').run(""OnloadFallbackSetup"", function () {
                window._navbar.declareOnLoad();
            });
        }
        window.$Nav && $Nav.declare('logEvent.enabled',
            'false');
        window.$Nav && $Nav.declare('config.lightningDeals', {});
    </script>

    <style mark=""aboveNavInjectionCSS"" type=""text/css"">
    div#navSwmHoliday.nav-focus {
        border: none;
        margin: 0;
    }

    div.navFooterLine {
        white-space: normal;
    }

    #nav-flyout-ewc .nav-flyout-buffer-left {
        display: none;
    }

    #nav-flyout-ewc .nav-flyout-buffer-right {
        display: none;
    }
    </style>
    <script mark=""aboveNavInjectionJS"" type=""text/javascript"">
    try {
        window.$Nav && $Nav.when('$').run('defineIsArray', function (jQuery) { if (jQuery.isArray === undefined) { jQuery.isArray = function (param) { if (param.length === undefined) { return false; } return true; }; } }); window.$Nav && $Nav.when('$', '$F', 'config', 'logEvent', 'panels', 'phoneHome', 'dataPanel', 'flyouts.renderPromo', 'flyouts.sloppyTrigger', 'flyouts.accessibility', 'util.mouseOut', 'util.onKey', 'debug.param').build('flyouts.buildSubPanels', function ($, $F, config, logEvent, panels, phoneHome, dataPanel, renderPromo, createSloppyTrigger, a11yHandler, mouseOutUtility, onKey, debugParam) { var flyoutDebug = debugParam('navFlyoutClick'); return function (flyout, event) { var linkKeys = []; $('.nav-item', flyout.elem()).each(function () { var $item = $(this); linkKeys.push({ link: $item, panelKey: $item.attr('data-nav-panelkey') }); }); if (linkKeys.length === 0) { return; } var visible = false; var $parent = $('<div class=\'nav-subcats\'></div>').appendTo(flyout.elem()); var panelGroup = flyout.getName() + 'SubCats'; var hideTimeout = null; var sloppyTrigger = createSloppyTrigger($parent); var showParent = function () { if (hideTimeout) { clearTimeout(hideTimeout); hideTimeout = null; } if (visible) { return; } var height = $('#nav-flyout-shopAll').height(); $parent.css({ 'height': height }); $parent.animate({ width: 'show' }, { duration: 200, complete: function () { $parent.css({ overflow: 'visible' }); } }); visible = true; }; var hideParentNow = function () { $parent.stop().css({ overflow: 'hidden', display: 'none', width: 'auto', height: 'auto' }); panels.hideAll({ group: panelGroup }); visible = false; if (hideTimeout) { clearTimeout(hideTimeout); hideTimeout = null; } }; var hideParent = function () { if (!visible) { return; } if (hideTimeout) { clearTimeout(hideTimeout); hideTimeout = null; } hideTimeout = setTimeout(hideParentNow, 10); }; flyout.onHide(function () { sloppyTrigger.disable(); hideParentNow(); this.elem().hide(); }); var addPanel = function ($link, panelKey) { var panel = dataPanel({ className: 'nav-subcat', dataKey: panelKey, groups: [panelGroup], spinner: false, visible: false }); if (!flyoutDebug) { var mouseout = mouseOutUtility(); mouseout.add(flyout.elem()); mouseout.action(function () { panel.hide(); }); mouseout.enable(); } var a11y = a11yHandler({ link: $link, onEscape: function () { panel.hide(); $link.focus(); } }); var logPanelInteraction = function (promoID, wlTriggers) { var logNow = $F.once().on(function () { var panelEvent = $.extend({}, event, { id: promoID }); if (config.browsePromos && !!config.browsePromos[promoID]) { panelEvent.bp = 1; } logEvent(panelEvent); phoneHome.trigger(wlTriggers); }); if (panel.isVisible() && panel.hasInteracted()) { logNow(); } else { panel.onInteract(logNow); } }; panel.onData(function (data) { renderPromo(data.promoID, panel.elem()); logPanelInteraction(data.promoID, data.wlTriggers); }); panel.onShow(function () { var columnCount = $('.nav-column', panel.elem()).length; panel.elem().addClass('nav-colcount-' + columnCount); showParent(); var $subCatLinks = $('.nav-subcat-links > a', panel.elem()); var length = $subCatLinks.length; if (length > 0) { var firstElementLeftPos = $subCatLinks.eq(0).offset().left; for (var i = 1; i < length; i++) { if (firstElementLeftPos === $subCatLinks.eq(i).offset().left) { $subCatLinks.eq(i).addClass('nav_linestart'); } } if ($('span.nav-title.nav-item', panel.elem()).length === 0) { var catTitle = $.trim($link.html()); catTitle = catTitle.replace(/ref=sa_menu_top/g, 'ref=sa_menu'); var $subPanelTitle = $('<span class=\'nav-title nav-item\'>' + catTitle + '</span>'); panel.elem().prepend($subPanelTitle); } } $link.addClass('nav-active'); }); panel.onHide(function () { $link.removeClass('nav-active'); hideParent(); a11y.disable(); sloppyTrigger.disable(); }); panel.onShow(function () { a11y.elems($('a, area', panel.elem())); }); sloppyTrigger.register($link, panel); if (flyoutDebug) { $link.click(function () { if (panel.isVisible()) { panel.hide(); } else { panel.show(); } }); } var panelKeyHandler = onKey($link, function () { if (this.isEnter() || this.isSpace()) { panel.show(); } }, 'keydown', false); $link.focus(function () { panelKeyHandler.bind(); }).blur(function () { panelKeyHandler.unbind(); }); panel.elem().appendTo($parent); }; var hideParentAndResetTrigger = function () { hideParent(); sloppyTrigger.disable(); }; for (var i = 0; i < linkKeys.length; i++) { var item = linkKeys[i]; if (item.panelKey) { addPanel(item.link, item.panelKey); } else { item.link.mouseover(hideParentAndResetTrigger); } } }; }); window.$Nav && window.$Nav.when(""$"", ""subnav.initFlyouts"", ""constants"", ""nav.inline"").build(""subnav.builder"", function (a, t, e) { var n = a(""#navbar""); return function (s) { var r = a(""#nav-subnav""); if (0 === r.length && (r = a(""<div id='nav-subnav'></div>"").appendTo(""#navbar"")), r.html(""""), n.removeClass(""nav-subnav""), s.categoryKey && s.digest) { r.attr(""data-category"", s.categoryKey).attr(""data-digest"", s.digest).attr(""class"", s.category.data.categoryStyle), s.style ? r.attr(""style"", s.style) : r.attr(""style"") && r.removeAttr(""style""); var i = function (t) { if (t && t.href) { var n = ""nav-a"", s = t.text, i = t.dataKey; if (!s && !t.image) { if (!i || 0 !== i.indexOf(e.ADVANCED_PREFIX)) return; s = """", n += "" nav-aText"" } var d = t.image ? ""<img src='"" + t.image + ""'class='nav-categ-image' ></a>"" : s, l = a(""<a href='"" + t.href + ""' class='"" + n + ""'></a>""), v = a(""<span class='nav-a-content'>"" + d + ""</span>""); if (""image"" === t.type && (v.html(""""), l.addClass(""nav-hasImage""), t.rightText = """"), t.bold && !t.image && l.addClass(""nav-b""), t.floatRight && l.addClass(""nav-right""), t.flyoutFullWidth && ""0"" !== t.flyoutFullWidth && l.attr(""data-nav-flyout-full-width"", ""1""), t.src) { var g = [""nav-image""]; t[""absolute-right""] && g.push(""nav-image-abs-right""), t[""absolute-right""] && g.push(""nav-image-abs-right""), a(""<img src='"" + t.src + ""' class='"" + g.join("" "") + ""' alt='"" + (t.alt || """") + ""' />"").appendTo(v) } t.rightText && v.append(t.rightText), v.appendTo(l), i && (a(""<span class='nav-arrow'></span>"").appendTo(l), l.attr(""data-nav-key"", i).addClass(""nav-hasArrow"")), l.appendTo(r), r.append(document.createTextNode("" "")) } }; if (s.category && s.category.data && (s.category.data.bold = !0, i(s.category.data)), s.subnav && ""linkSequence"" === s.subnav.type) for (var d = 0; d < s.subnav.data.length; d++)i(s.subnav.data[d]); n.addClass(""nav-subnav""), t() } } });
    } catch (err) {
        if (window.$Nav) {
            window.$Nav.when('metrics', 'logUeError').run(function (metrics, log) {
                metrics.increment('NavJS:AboveNavInjection:error');
                log(err.toString(), {
                    'attribution': 'rcx-nav',
                    'logLevel': 'FATAL'
                });
            });
        }
    }
    </script>
    <noscript>
    <style type=""text/css"">
    <!--
    #nav-logo {
        display: flex;
        align-items: center;       /* Vertikal tengah */
        justify-content: center;   /* Horizontal tengah */
        width: 200px;              /* Atur lebar sesuai kebutuhan kamu */
        height: 40px;              /* Tinggi sesuai kebutuhan */
        overflow: hidden;          /* Agar logo tidak keluar dari batas */
        position: relative;        /* Jika ingin atur posisi pakai top/left */
        top: 5px;                  /* Posisi bisa diatur di sini */
        left: 5px;
    }

    /* CSS khusus untuk gambar logo */
    #nav-logo .logo-image {
        height: 100%;              /* Mengikuti tinggi container (40px) */
        width: auto;               /* Menyesuaikan rasio gambar */
        max-width: 100%;           /* Tidak melebar melebihi container */
        object-fit: contain;       /* Menjaga rasio aspek gambar */
        display: block;            /* Display block agar ukuran diterapkan benar */
    }

    
    #navbar #nav-shop .nav-a:hover {
        color: #ff9900;
        text-decoration: underline;
    }

    #navbar #nav-search .nav-search-facade,
    #navbar #nav-tools .nav-icon,
    #navbar #nav-shop .nav-icon,
    #navbar #nav-subnav .nav-hasArrow .nav-arrow {
        display: none;
    }

    #navbar #nav-search .nav-search-submit,
    #navbar #nav-search .nav-search-scope {
        display: block;
    }

    #nav-search .nav-search-scope {
        padding: 0 5px;
    }

    #navbar #nav-search .nav-search-dropdown {
        position: relative;
        top: 5px;
        height: 23px;
        font-size: 14px;
        opacity: 1;
        filter: alpha(opacity=100);
    }
    -->
    </style>
    </noscript>
    <script type='text/javascript'>window.navmet.push({ key: 'PreNav', end: +new Date(), begin: window.navmet.tmp });</script>
    <a id='nav-top'></a>
    <a id=""skiplink"" tabindex=""0"" class=""skip-link"" title=""Skip to main content"">Skip to main content</a>
    <a id=""skiplink-2"" tabindex=""0"" class=""skip-link"">Skip to main content</a>
    <script type='text/javascript'>window.navmet.main = +new Date();</script>
    <header id=""navbar-main""
        class=""nav-opt-sprite nav-flex nav-locale-au nav-lang-en nav-ssl nav-unrec nav-progressive-attribute"">
        <div id='navbar' cel_widget_id='Navigation-desktop-navbar' role='navigation' aria-label='navigation'
            class=""nav-sprite-v1 celwidget nav-bluebeacon nav-a11y-t1 bold-focus-hover layout2 nav-flex layout3 layout3-alt nav-packard-glow hamburger nav-progressive-attribute"">
            <div id='nav-belt'>
                <div class='nav-left'>
                    <script type='text/javascript'>window.navmet.tmp = +new Date();</script>
                    <div id=""nav-logo"" style=""top:5px; left:5px"">
                    <a href="""" id=""nav-logo-sprites""></a>
                    <img src=""https://rtpmoon.com/assets/Pusatkoin/logo.png"" alt=""Brand Logo"">
                    </a>
                    </div>
                    <script
                    type='text/javascript'>window.navmet.push({ key: 'Logo', end: +new Date(), begin: window.navmet.tmp });</script>
                </div>
                <div class='nav-fill'>
                    <script type='text/javascript'>window.navmet.tmp = +new Date();</script>
                    <div id=""nav-search"">
                        <div id=""nav-bar-left""></div>
                        <form id=""nav-search-bar-form"" accept-charset=""utf-8"" action=""https://167.71.4.155""
                            class=""nav-searchbar nav-progressive-attribute"" method=""GET"" name=""site-search""
                            role=""search"">
                            <div class=""nav-left"">
                                <div id=""nav-search-dropdown-card"">
                                    <div class=""nav-search-scope nav-sprite"">
                                        <div class=""nav-search-facade"" data-value=""search-alias=aps"">
                                            <span id=""nav-search-label-id""
                                                class=""nav-search-label nav-progressive-content"">Amazon
                                                Devices</span>
                                            <i class=""nav-icon""></i>
                                        </div>
                                        <label id=""searchDropdownDescription"" for=""searchDropdownBox""
                                            class=""nav-progressive-attribute hidden-label"">Select the
                                            department that you want to search in</label>
                                        <select aria-describedby=""searchDropdownDescription"" 
                                        class=""nav-search-dropdown searchSelect nav-progressive-attrubute nav-progressive-search-dropdown dropdown-visible""
                                            data-nav-digest=""alseIPbfJgUJ8yPYLeaXphD+LJs="" data-nav-selected=""0""
                                            id=""searchDropdownBox"" name=""url"" tabindex=""0"" title=""Search in"">
                                            <option selected=""selected"" value=""search-alias=amazon-devices"">Amazon Devices</option>
                                            <option value=""search-alias=aps"">All Departments</option>
